@relation testset

@attribute apk_size numeric
@attribute dex_size numeric
@attribute min_andrversion numeric
@attribute max_andrversion numeric
@attribute target_andrversion numeric
@attribute installLocation numeric
@attribute security {-1,0}
@attribute methodCount numeric
@attribute classCount numeric
@attribute crypto_count numeric
@attribute dynCode_count numeric
@attribute native_count numeric
@attribute reflect_count numeric
@attribute sendSMS {1,0}
@attribute deleteSMS {1,0}
@attribute interruptSMS {1,0}
@attribute httpPost {1,0}
@attribute deviceId {1,0}
@attribute simCountry {1,0}
@attribute installedPkg {1,0}
@attribute loadOtherCode {1,0}
@attribute subprocess {1,0}
@attribute executeOtherCode {1,0}
@attribute jni {1,0}
@attribute unix {1,0}
@attribute buttonCount numeric
@attribute TextViewCount numeric
@attribute EditViewCount numeric
@attribute ImageButtonCount numeric
@attribute CheckBoxCount numeric
@attribute RadioGroupCount numeric
@attribute RadioButtonCount numeric
@attribute ToastCount numeric
@attribute SpinnerCount numeric
@attribute ListViewCount numeric
@attribute fileCount numeric
@attribute INTERNET {1,0}
@attribute SET_DEBUG_APP {1,0}
@attribute MODIFY_PHONE_STATE {1,0}
@attribute RECORD_AUDIO {1,0}
@attribute RECEIVE_BOOT_COMPLETED {1,0}
@attribute RECEIVE_MMS {1,0}
@attribute RECEIVE_SMS {1,0}
@attribute RECEIVE_WAP_PUSH {1,0}
@attribute SEND_SMS {1,0}
@attribute CALL_PHONE {1,0}
@attribute CALL_PRIVILEGED {1,0}
@attribute PROCESS_OUTGOING_CALLS {1,0}
@attribute READ_CALL_LOG {1,0}
@attribute READ_EXTERNAL_STORAGE {1,0}
@attribute READ_LOGS {1,0}
@attribute ACCESS_COARSE_LOCATION {1,0}
@attribute ACCESS_FINE_LOCATION {1,0}
@attribute BLUETOOTH {1,0}
@attribute CAMERA {1,0}
@attribute INSTALL_PACKAGES {1,0}
@attribute NFC {1,0}
@attribute READ_CONTACTS {1,0}
@attribute permissionCount numeric
@attribute activityCount numeric
@attribute serviceCount numeric
@attribute receiverCount numeric
@attribute providerCount numeric
@attribute exportedCount numeric
@attribute hPictureCount numeric
@attribute mPictureCount numeric
@attribute lPictureCount numeric
@attribute xPictureCount numeric
@attribute totalCount numeric

@data
200508,75432,3,0,0,0,0,291,54,0,0,17,0,0,0,0,1,1,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6594057,7942624,14,0,14,0,0,49427,7884,0,0,688,254,1,0,0,1,1,1,1,0,1,0,1,0,17,48,0,2,11,0,5,0,0,19,1331,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61,18,15,3,2,112,44,0,136,292
15238335,4784904,16,0,16,0,0,28319,4558,0,0,285,127,0,0,0,1,0,0,1,0,1,0,1,0,9,26,0,6,0,2,0,0,0,3,810,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,2,3,0,0,36,36,3,34,109
6705023,3781048,9,0,10,0,0,21389,3191,0,0,336,68,0,0,0,1,1,0,0,0,1,0,1,0,31,58,0,8,5,0,5,0,0,6,596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,2,1,1,90,50,0,49,189
217171,62884,4,0,0,0,0,240,44,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,11,6,6,0,23
1824529,845428,14,0,21,0,0,5858,899,0,0,72,22,0,0,0,1,1,0,0,0,0,0,0,0,0,26,0,6,1,0,1,0,0,3,445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,0,7,58,48,0,69,175
3143545,1740944,15,0,17,0,0,8817,1389,0,0,98,27,0,0,0,1,1,0,0,0,1,0,0,0,0,23,0,1,1,0,0,0,0,5,596,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,6,5,6,3,0,124,126,1,136,387
4283454,6744436,15,0,23,0,0,41094,6342,0,0,279,142,0,0,0,1,0,0,0,0,0,0,0,0,9,42,0,17,1,0,1,0,2,6,674,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,1,0,87,87,1,87,262
3297046,1339072,7,0,19,0,0,8161,1167,0,0,106,70,0,0,0,1,1,0,0,0,1,0,0,0,9,30,0,1,48,0,20,0,12,2,717,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,6,0,0,192,184,5,183,564
32431,17532,4,0,16,0,0,45,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,4
1841057,1177280,5,0,17,0,0,7321,1234,0,0,56,15,0,0,0,1,1,0,0,0,1,0,1,0,26,54,0,7,4,0,0,0,0,7,535,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35,3,2,2,0,123,68,61,77,329
994228,152648,7,0,10,0,0,619,150,0,0,10,0,0,0,0,0,1,0,0,0,1,0,1,0,43,5,0,2,11,0,0,0,4,2,273,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,0,53,53,53,53,212
501318,433720,4,0,0,0,0,2160,379,0,0,35,1,0,0,0,1,0,0,0,0,0,0,0,0,11,12,0,0,28,0,0,0,14,0,89,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,1,2,0,0,45,18,2,0,65
843145,434132,15,0,20,0,0,2380,415,0,0,43,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,0,26,24,0,24,74
3450651,2653332,17,0,23,0,0,17662,2244,0,0,108,56,0,0,0,1,1,0,0,0,0,0,0,0,13,44,0,6,1,0,1,0,3,7,505,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,3,5,0,0,67,67,0,67,201
4736621,3540676,14,0,18,0,0,20289,3252,0,0,410,97,1,0,0,1,1,0,1,0,1,0,1,0,35,64,0,3,5,0,0,0,0,14,791,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,287,9,17,0,3,12,2,1,330,345
264042,463864,8,0,15,0,0,2962,465,0,0,37,1,0,0,0,1,1,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,1,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,3,3,2,3,11
224301,291184,3,0,0,0,0,1668,313,0,0,29,0,0,0,0,1,1,0,0,0,0,0,0,0,7,18,0,4,0,0,0,0,0,1,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,0,1,1,1,1,0,3
186858,219356,4,0,0,0,0,1721,197,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,6,6,6,6,24
7662567,6364616,15,0,23,0,0,44366,6605,0,0,427,226,1,0,0,1,0,0,0,0,1,0,0,0,13,69,0,4,1,0,1,0,1,7,1201,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,31,11,13,3,0,189,81,1,193,464
1090347,1574688,14,0,19,0,0,10117,1689,0,0,116,201,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,2,0,0,0,1,4,61,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,9,2,2,0,5,9
2363655,1243088,14,0,19,0,0,7215,1139,0,0,69,8,0,0,0,1,1,0,0,0,1,0,0,0,8,36,0,5,7,4,6,0,2,7,278,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,8,4,0,1,41,41,1,48,131
514372,222092,7,0,17,0,0,883,187,0,0,15,1,0,0,0,1,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,141,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,107,2,0,2,111
4805401,598212,7,0,21,0,0,3753,476,0,0,20,20,0,0,0,0,0,0,0,0,1,0,0,0,1,26,0,1,2,0,1,0,3,3,392,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,0,1,77,77,10,78,242
1521345,1068340,3,0,21,0,0,5121,1086,0,0,91,20,0,0,0,1,0,0,0,0,0,0,0,0,7,40,0,5,0,0,2,0,0,0,245,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,3,0,0,33,33,4,27,97
1394274,2824936,23,0,23,0,0,14300,1713,0,0,87,54,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0,2,2,0,1,0,2,6,359,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,50,50,3,50,153
2806656,3103488,9,0,19,0,0,22930,3493,0,0,257,63,0,0,0,0,0,0,1,0,1,0,0,0,14,78,0,2,6,0,2,0,2,17,621,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,24,2,3,0,0,88,81,0,78,247
43959,13988,3,0,0,0,0,51,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,3
1856097,75716,14,0,21,0,0,275,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,4,4,0,4,12
3016906,4517916,11,0,24,0,0,26879,3482,0,0,202,178,0,0,0,1,0,0,0,0,1,0,0,0,7,35,0,3,2,0,1,0,2,8,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,0,0,45,45,1,45,136
2021451,3775152,16,0,22,0,0,25826,3386,0,0,178,80,0,0,0,1,1,0,0,0,0,0,0,0,11,43,0,6,3,0,1,0,0,7,336,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,45,45,0,45,135
319210,218616,7,0,0,0,0,853,176,0,0,9,13,0,0,0,0,0,0,0,0,1,0,0,0,1,12,0,0,14,0,0,0,0,1,202,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19,1,8,0,0,152,0,0,0,152
215423,38516,5,0,8,0,0,166,34,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0
1904262,938724,14,0,19,0,0,5353,806,0,0,55,8,0,0,0,1,1,0,0,0,1,0,0,0,0,14,0,1,1,0,4,0,0,3,533,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,5,0,0,117,117,0,117,351
3860633,1897428,8,0,21,0,0,12500,1648,0,0,137,381,0,0,0,1,1,0,1,0,1,0,1,0,27,156,0,2,8,0,3,0,15,7,1826,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,15,1,11,0,0,203,51,1,203,458
2240404,2334992,7,19,19,0,0,15707,1868,0,0,148,26,0,0,0,1,1,0,1,0,1,0,1,0,0,56,0,4,1,0,1,0,0,3,467,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,3,0,1,85,85,0,85,255
12985560,7461176,14,0,21,0,0,46721,6969,0,0,433,197,0,0,0,1,1,1,1,0,1,0,0,0,4,72,0,10,1,0,1,0,0,4,617,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,19,5,4,1,1,136,0,0,136,272
161121,115028,4,0,0,0,0,520,88,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,1,0,0,0,0,2,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,0,0,0
326285,596236,8,0,17,0,0,4047,614,0,0,56,3,0,0,0,1,1,0,0,0,1,0,0,0,0,24,0,4,0,0,0,0,0,2,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,4,1,1,1,1,4
114574,68600,4,0,0,0,0,194,70,0,0,9,1,0,0,0,1,1,0,1,0,1,0,0,0,4,6,0,0,0,0,3,0,0,0,36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,8,0,0,10,1,1,2,14
2179305,3838968,10,0,21,0,0,24808,4413,0,0,907,60,0,0,0,1,1,0,0,0,1,0,0,0,4,35,0,6,1,0,1,0,0,4,436,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,12,2,2,1,1,64,64,0,64,192
1580525,1781944,7,0,15,0,0,12191,1346,0,0,75,38,0,0,0,1,1,0,0,0,1,0,1,0,11,36,0,3,23,1,1,0,8,1,584,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,5,4,0,0,148,99,0,118,365
377130,227660,5,0,9,0,0,1015,176,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,50,49,1,0,100
2225946,1197612,7,0,18,0,0,8039,1114,0,0,77,27,0,0,0,1,1,0,0,0,1,0,0,0,3,38,0,2,4,0,1,0,3,7,912,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,5,4,5,8,171,182,12,303,668
2546449,1859792,11,0,18,0,0,9170,1214,0,0,68,42,0,0,0,1,1,0,1,0,1,0,0,0,14,71,0,2,1,0,1,0,0,3,521,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,9,3,3,0,0,228,89,2,89,408
3591851,1450864,9,0,23,0,0,10443,1702,0,0,66,51,0,0,0,0,0,0,0,0,1,0,0,0,5,21,0,2,6,0,1,0,3,7,793,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,18,10,7,1,0,96,96,3,96,291
623960,199660,7,0,7,0,0,1041,278,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,235,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29,0,8,1,2,129,1,1,0,131
282079,339644,16,0,19,0,0,1889,349,0,0,33,0,0,0,0,1,1,0,0,0,1,0,0,0,0,18,0,6,0,0,0,0,0,1,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,1,4,2,0,7,13
585166,203896,3,0,0,0,0,782,145,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,1,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,1,0,42,0,0,0,42
1285925,1624704,16,0,23,0,0,12062,1661,0,0,119,32,0,0,0,1,1,0,0,0,1,0,1,0,12,39,0,6,1,0,1,0,1,6,424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,0,0,47,47,14,46,154
6759432,3425968,9,0,10,0,0,22910,3703,0,0,204,51,0,0,0,1,1,1,0,0,1,0,1,0,3,72,0,7,0,0,0,0,0,5,534,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,15,6,6,0,1,40,4,3,313,360
2574331,4581812,11,0,24,0,0,28736,4103,0,0,251,83,0,0,0,1,1,0,0,0,0,0,0,0,5,34,0,2,20,0,1,0,2,6,440,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,41,41,0,41,123
889225,945052,7,0,17,0,0,6135,728,0,0,34,43,0,0,0,1,1,0,0,0,0,0,0,0,0,24,0,1,2,0,1,0,0,1,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,0,98,101,1,94,294
115712,75448,0,0,0,0,0,261,57,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
232809,130616,3,0,6,0,0,531,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,149,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,5,5,1,0,5,12,0,0,17
33959004,8352912,16,0,24,0,0,51110,7027,0,0,1004,117,0,0,0,1,1,0,0,0,1,0,1,0,23,162,0,2,5,0,1,0,1,15,4501,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,168,26,28,4,7,637,672,2,759,2070
541856,770232,7,0,15,0,0,2953,403,0,0,44,4,0,0,0,1,1,0,0,0,0,0,1,0,8,20,0,4,0,0,0,0,0,2,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,1,0,0,1,0,0,0,1
534213,650536,8,0,17,0,0,3721,564,0,0,37,8,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,1,0,0,0,0,1,140,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,0,1,0,0,8,1,2,1,12
1498286,679004,8,0,17,0,0,3934,694,0,0,66,7,0,0,0,1,1,0,1,0,0,0,0,0,2,38,0,4,22,0,0,0,3,10,289,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,40,1,0,0,0,130,4,0,4,138
4126454,4291920,11,0,24,0,0,29075,4608,0,0,187,90,0,0,0,1,1,0,0,0,1,0,0,0,14,45,0,7,7,0,1,0,5,8,1099,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10,13,7,1,1,176,170,1,170,517
399776,362680,7,0,0,0,0,2607,523,0,0,27,7,0,0,0,1,1,0,0,0,0,0,0,0,8,20,0,4,1,0,0,0,0,1,79,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,16,4,8,0,2,2,1,1,1,5
277252,129984,3,0,4,0,0,452,80,0,0,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,1,2,0,0,0,0,0,54,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
1547691,872604,8,0,22,0,0,6099,1113,0,0,73,23,0,0,0,1,1,0,0,0,0,0,0,0,12,47,0,6,2,0,1,0,0,7,441,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,11,8,8,0,0,52,52,0,52,156
3609181,6233076,16,0,21,0,0,40808,6211,0,0,270,112,0,0,0,1,1,0,0,0,0,0,0,0,0,57,0,7,1,0,1,0,0,4,496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,1,70,66,0,98,234
2633141,1396328,15,0,19,0,0,8010,1805,0,0,75,34,0,0,0,1,1,0,0,0,1,0,0,0,11,27,0,0,8,2,3,0,0,9,998,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,33,2,2,1,0,206,206,0,206,618
378630,86240,4,0,10,0,0,338,69,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0,0,24,19,12,16,71
14235414,4120940,9,0,0,0,0,23030,3514,0,0,315,51,0,0,0,1,1,0,1,0,1,0,1,0,59,337,0,9,12,7,7,0,0,32,2616,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,72,5,1,5,1,123,20,21,203,367
11393061,1911796,15,0,19,0,0,14256,2073,0,0,180,79,0,0,0,1,1,0,1,0,1,0,1,0,5,73,0,9,12,1,1,0,1,19,1418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,2,1,0,1,328,311,22,317,978
27458,23816,3,0,0,0,0,75,26,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
293271,445692,8,0,18,0,0,2498,441,0,0,45,2,0,0,0,1,1,0,0,0,0,0,0,0,0,17,0,4,0,0,0,0,0,1,57,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,6,6,6,3,4,19
931712,702592,12,0,19,0,0,5060,925,0,0,56,23,0,0,0,1,1,0,1,0,0,0,0,0,12,23,0,4,8,0,3,0,0,6,410,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,3,3,0,0,76,85,0,75,236
808705,105408,3,0,10,0,0,377,99,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,5,0,0,1,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,5,1,1,41,16,6,4,67
13559473,9551332,11,0,18,0,0,53882,6590,0,0,815,245,0,0,0,1,1,0,0,0,1,0,1,0,0,37,0,1,0,0,2,0,0,3,971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,2,2,0,0,253,93,0,191,537
9077050,5874576,11,0,22,0,0,38592,6080,0,0,215,61,0,0,0,1,1,0,0,0,0,0,0,0,11,40,0,7,5,0,1,0,2,7,1431,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,0,0,400,66,0,399,865
2832166,1343576,14,0,22,0,0,30,5,0,0,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,47,47,0,96,190
242059,182752,3,0,0,0,0,734,133,0,0,16,0,0,0,0,0,0,0,1,0,1,0,0,0,25,25,0,2,4,0,0,0,0,4,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,5,0,0,0,5
157029,230256,21,0,24,0,0,1631,285,0,0,29,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,2,2,0,2,6
4383193,4928980,14,0,24,0,0,33902,5171,0,0,261,113,0,0,0,1,1,0,1,0,1,0,0,0,16,49,0,3,1,0,1,0,2,7,983,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,12,0,1,119,120,2,117,358
29423,6604,14,0,20,0,0,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3
589384,522372,15,0,15,0,0,2860,547,0,0,45,0,0,0,0,1,1,0,1,0,1,0,0,0,8,37,0,4,0,0,0,0,0,1,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,0,10,3,3,3,3,12
16337794,6676788,9,0,23,0,0,48161,6331,0,0,637,171,0,0,0,1,1,0,1,0,1,0,1,0,59,232,0,11,11,1,3,0,0,13,1994,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,244,52,6,0,2,157,2,6,318,483
138819,84148,3,0,0,0,0,277,63,0,0,4,18,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,1,0,0,0,0,0,0,0
2155904,885992,16,0,19,0,0,34,5,0,0,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,165,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10,3,1,0,0,11,1,0,21,33
148619,53936,8,0,0,0,0,203,56,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,0,0,4,4,4,4,16
185953,117980,7,0,0,0,0,347,88,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,33,0,0,1,0,0,0,0,2,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,1,1,0,0,24,24,24,0,72
7626462,7049204,14,0,19,0,0,47166,7142,0,0,900,196,0,0,0,1,1,1,1,0,1,0,1,0,12,120,0,3,0,0,0,0,0,10,663,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,62,16,17,12,4,169,1,0,54,224
65709,99556,4,0,0,0,0,483,135,0,0,5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,2,0,0,1,1,1,0,3
1556623,141516,3,0,0,0,0,440,75,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,152,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,0,0,0,0,0,0,0
1214030,680372,14,0,17,0,0,3808,729,0,0,72,2,0,0,0,1,1,0,1,0,1,0,1,0,0,43,0,4,0,0,0,0,0,6,143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,1,1,1,1,30,33
506817,477096,4,0,14,0,0,2947,370,0,0,25,5,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,1,1,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,37,37,4,3,81
